uniprotID	gene	upregulated_set_hits	upregulated_set_size	downregulated_set_hits	down_regulated_set_size	background_set_hits	background_set_size	upregulated_enrichment_value	upregulated_enrichment_value_log2	upregulated_p_value	upregulated_adjusted_p_value	upregulated_p_value_log10_abs	upregulated_adjusted_p_value_log10_abs	downregulated_enrichment_value	downregulated_enrichment_value_log2	downregulated_p_value	downregulated_adjusted_p_value	downregulated_p_value_log10_abs	downregulated_adjusted_p_value_log10_abs	dominant_enrichment_value	dominant_enrichment_value_log2	dominant_p_value	dominant_adjusted_p_value	dominant_p_value_log10_abs	dominant_adjusted_p_value_log10_abs	dominant_direction
Q8WTQ7	GRK7	432	49839	150	30754	1204	293548	2.113342281450282	1.0795264481813578	7.227454231270835e-36	1.4599457547167088e-34	35.141014649870996	33.83566328042437	1.1891639320642802	0.24994761136095786	0.027437524872180732	0.1662714007254152	1.5616550687246573	0.779182444558371	2.113342281450282	1.0795264481813578	7.227454231270835e-36	1.4599457547167088e-34	35.141014649870996	33.83566328042437	upregulated set
Q8WXR4	MYO3B	82	49839	83	30754	836	293548	0.5777220945899305	-0.7915524242602463	0.9999998686396759	1	5.704906762844147e-8	0	0.9476508862949314	-0.07757242539927654	0.6956393685138491	0.9999998612414573	0.1576158478244234	6.026207357337329e-8	1.055240927288888	0.07757242539927654	0.6956393685138491	0.972639492431822	0.1576158478244234	0.012048100594479914	downregulated set
Q92630	DYRK2	159	49839	135	30754	1276	293548	0.7339339626258506	-0.4462778357401521	0.9999414726099833	1	2.541886638164453e-5	0	1.0098593733452603	0.014154406340688491	0.4701978903064473	0.9758216490606407	0.3277193238081103	0.010629551090242356	0.9902368848519966	-0.014154406340688491	0.4701978903064473	0.7959215685075617	0.3277193238081103	0.09912972628569844	downregulated set
Q92918	MAP4K1	73	49839	60	30754	657	293548	0.6544378784551896	-0.6116718419042175	0.9998824780813789	1	5.1042120102533906e-5	0	0.871681497531348	-0.19812700790143664	0.8611203579133416	0.9999998612414573	0.06493614340751731	6.026207357337329e-8	1.1472080144319425	0.19812700790143664	0.8611203579133416	0.9999998612414573	0.06493614340751731	6.026207357337329e-8	downregulated set
Q96BR1	SGK3	36	49839	35	30754	243	293548	0.8726025976638964	-0.19660332638582723	0.8004051663183789	1	0.09669011681703242	0	1.3747911343153911	0.4592124532729056	0.05229178750156863	0.2300916562132748	1.2815665123336788	0.6380991298156431	0.7273832184682897	-0.4592124532729056	0.05229178750156863	0.15719132949223724	1.2815665123336788	0.8035714128610304	downregulated set
Q96GD4	AURKB	98	49839	95	30754	743	293548	0.7768686438776916	-0.3642574124019134	0.9931183720720991	1	0.0029989838572239526	0	1.220426573475008	0.28738549850284834	0.04103787316609709	0.20581445708396884	1.3868151551126806	0.6865241222301891	0.8193856326420593	-0.28738549850284834	0.04103787316609709	0.13515734314486325	1.3868151551126806	0.8691603539559309	downregulated set
Q96GX5	MASTL	154	49839	120	30754	1314	293548	0.6902972139667495	-0.5347104332964612	0.9999977988365558	1	9.559541896815307e-7	0	0.8716810194158845	-0.19812779921684182	0.9330728591662854	0.9999998612414573	0.03008444296470809	6.026207357337329e-8	1.1472086436734648	0.19812779921684182	0.9330728591662854	0.9999998612414573	0.03008444296470809	6.026207357337329e-8	downregulated set
Q96J92	WNK4	89	49839	95	30754	737	293548	0.7112678051958519	-0.4915352319725545	0.9993410379265678	1	2.8627792578554635e-4	0	1.2303621359431334	0.29908301055183156	0.03526631653769664	0.1908159626950372	1.4526398987360285	0.719385297239924	0.8127688351149156	-0.29908301055183156	0.03526631653769664	0.12006397652721441	1.4526398987360285	0.9205872768786363	downregulated set
Q96KB5	PBK	189	49839	177	30754	1393	293548	0.799136450947954	-0.3234862334130802	0.9986426876695673	1	5.898736673489092e-4	0	1.21282751181464	0.27837438512920004	0.01009627217909298	0.08997560206662274	1.9958389500685585	1.0458752386085086	0.8245195547252995	-0.27837438512920004	0.01009627217909298	0.04498780103331137	1.9958389500685585	1.3469052342724896	downregulated set
Q96L34	MARK4	189	49839	103	30754	1154	293548	0.96463751878885	-0.0519411712503729	0.6878682911217004	1	0.16249470989662748	0	0.8519250353625536	-0.23120160794433892	0.9481972510566813	0.9999998612414573	0.02310130808966809	6.026207357337329e-8	0.96463751878885	-0.0519411712503729	0.6878682911217004	0.972639492431822	0.16249470989662748	0.012048100594479914	upregulated set
Q96NX5	CAMK1G	52	49839	55	30754	418	293548	0.7327192134455682	-0.4486676482024927	0.9879246865039362	1	0.005276162175997649	0	1.2559235160409314	0.3287486088248788	0.06835262467941568	0.2588855659732869	1.1652448042578054	0.586892162747444	0.7962268300798416	-0.3287486088248788	0.06835262467941568	0.18619657896350628	1.1652448042578054	0.7300283026829277	downregulated set
Q96PF2	TSSK2	157	49839	110	30754	1045	293548	0.8849245681188985	-0.17637361126104287	0.930583943929624	1	0.031244444950098073	0	1.0047406580895715	0.006823163522059109	0.4958911180540627	0.9999998612414573	0.3046136703228321	6.026207357337329e-8	0.9952817097114539	-0.006823163522059109	0.4958911180540627	0.8239607816616122	0.3046136703228321	0.08409345907144129	downregulated set
Q96PY6	NEK1	126	49839	129	30754	1158	293548	0.6408745550241218	-0.6418861039651474	0.9999997905853275	1	9.0947646215653e-8	0	1.0633290293734468	0.0885880837885957	0.2675121569235819	0.7110191539284676	0.5726564769516846	0.14811869978585226	0.9404426780196506	-0.0885880837885957	0.2675121569235819	0.5590081623989331	0.5726564769516846	0.25258185068435457	downregulated set
Q96Q15	SMG1	254	49839	133	30754	1461	293548	1.0239868652420514	0.03419720989681117	0.37424137888819914	1	0.4268481953787849	0	0.8689060758882836	-0.202727857057757	0.9464097975305801	0.9999998612414573	0.023920772404383745	6.026207357337329e-8	1.0239868652420514	0.03419720989681117	0.37424137888819914	0.6872432594128748	0.4268481953787849	0.16288951109038613	upregulated set
Q96QP1	ALPK1	498	49839	175	30754	1500	293548	1.9555419524829023	0.9675684867176545	3.083957362885564e-34	5.4967004762019174e-33	33.51089163489849	32.25989792777446	1.1135658415295695	0.15518686251720362	0.09771261360593017	0.3483167285011393	1.010049370100453	0.45802566731244054	1.9555419524829023	0.9675684867176545	3.083957362885564e-34	5.4967004762019174e-33	33.51089163489849	32.25989792777446	upregulated set
Q96QT4	TRPM7	162	49839	143	30754	1399	293548	0.6820372817734219	-0.5520774923540975	0.9999994429233366	1	2.419353882802084e-7	0	0.9756535659632298	-0.035559126802411765	0.6229220978772554	0.9999998612414573	0.20556626245395754	6.026207357337329e-8	1.0249539743266698	0.035559126802411765	0.6229220978772554	0.9252225277294529	0.20556626245395754	0.03375380137755127	downregulated set
Q96RG2	PASK	195	49839	126	30754	913	293548	1.2579693024393368	0.33109671732142265	0.002543965938495988	0.018800528764982546	2.594488707812251	1.7258299360296816	1.3172721809598247	0.397553472815448	0.0028917672620779344	0.04611607791629548	2.5388366632663906	1.3361476357169146	0.7591445522453486	-0.397553472815448	0.0028917672620779344	0.015372025972098493	2.5388366632663906	1.813268890436577	downregulated set
Q96RR4	CAMKK2	247	49839	194	30754	1514	293548	0.9609014232064605	-0.05753965925333672	0.7286262731337292	1	0.1374951728260821	0	1.2230739606901961	0.2905116479329067	0.005584635473935575	0.058349812020775146	2.2530051693388677	1.2339605387355188	0.8176120432125685	-0.2905116479329067	0.005584635473935575	0.02643975857191374	2.2530051693388677	1.5777425148204498	downregulated set
Q96S44	TP53RK	288	49839	145	30754	1599	293548	1.0608634032571558	0.08523890683688343	0.1869482385177525	0.9600901062860848	0.7282786225430544	0.017688005682893575	0.865546866948114	-0.2083161552688527	0.9577845144879606	0.9999998612414573	0.018732188933414367	6.026207357337329e-8	1.0608634032571558	0.08523890683688343	0.1869482385177525	0.4324069944341909	0.7282786225430544	0.3641072896965136	upregulated set
Q96SB4	SRPK1	134	49839	138	30754	1140	293548	0.6923260833536685	-0.5304763922388473	0.9999894175322217	1	4.595931679225827e-6	0	1.1554503923355681	0.20845532101904782	0.0622201498027188	0.25136940520298395	1.2060689476082889	0.599687582497684	0.8654633782923828	-0.20845532101904782	0.0622201498027188	0.17619350831984856	1.2060689476082889	0.7540100967911935	downregulated set
Q99558	MAP3K14	25	49839	43	30754	185	293548	0.7959366989072638	-0.32927439754054494	0.8813081679216319	1	0.05487220483889806	0	2.218523747451238	1.149599996091096	1.0596658648196579e-5	8.44273048025894e-4	4.974831055434518	3.07351707461457	0.4507501896920666	-1.149599996091096	1.0596658648196579e-5	8.449440974746219e-5	4.974831055434518	4.073172023549024	downregulated set
Q99683	MAP3K5	138	49839	81	30754	1095	293548	0.7422931576914178	-0.4299390244560705	0.9997261532200878	1	1.1894643269505009e-4	0	0.7060899515718599	-0.5020761090960549	0.9993468209110842	0.9999998612414573	2.837647587061628e-4	6.026207357337329e-8	0.7422931576914178	-0.4299390244560705	0.9997261532200878	0.9999998612414573	1.1894643269505009e-4	6.026207357337329e-8	upregulated set
Q99759	MAP3K3	113	49839	57	30754	648	293548	1.0271044579358886	0.038582913187346	0.4121324029512734	1	0.38496323873987387	0	0.839593106377304	-0.252237773702872	0.9106963349245638	0.9999998612414573	0.04062641122830824	6.026207357337329e-8	1.0271044579358886	0.038582913187346	0.4121324029512734	0.7179319322964592	0.38496323873987387	0.14391672961476187	upregulated set
Q99986	VRK1	197	49839	125	30754	1459	293548	0.7952820911449361	-0.33046141145920704	0.9991196421533569	1	3.8250294934888385e-4	0	0.8177506229327675	-0.29026714158612976	0.9877458307671525	0.9999998612414573	0.005354794781055072	6.026207357337329e-8	1.2228666930434322	0.29026714158612976	0.9877458307671525	0.9999998612414573	0.005354794781055072	6.026207357337329e-8	downregulated set
Q9BQI3	EIF2AK1	182	49839	91	30754	1040	293548	1.03074105701479	0.04368194407207645	0.36546892369326345	1	0.43714954577129217	0	0.8351729070809153	-0.259853183092096	0.957837172246393	0.9999998612414573	0.01870831263875694	6.026207357337329e-8	1.03074105701479	0.04368194407207645	0.36546892369326345	0.6835622461670298	0.43714954577129217	0.1652219318116181	upregulated set
Q9BUB5	MKNK1	72	49839	69	30754	525	293548	0.8077619731071813	-0.30799786479216157	0.963322380846684	1	0.016228349642929376	0	1.2544881858391403	0.32709888420938815	0.04742216038399127	0.22451429056795866	1.32401866500409	0.6487560104856722	0.7971378377956501	-0.32709888420938815	0.04742216038399127	0.14967619371197244	1.32401866500409	0.8248472695413535	downregulated set
Q9BWU1	CDK19	184	49839	151	30754	1433	293548	0.7562790423199846	-0.40300945476118555	0.999899774321053	1	4.352964074201247e-5	0	1.0057924523358965	0.008332632303018788	0.4857007797387701	0.9999998612414573	0.3136311993147477	6.026207357337329e-8	0.9942409069361736	-0.008332632303018788	0.4857007797387701	0.8175963125602631	0.3136311993147477	0.08746107591574873	downregulated set
Q9BX84	TRPM6	264	49839	212	30754	1798	293548	0.864830643623933	-0.20951045176272254	0.988150374424569	1	0.005176960459496892	0	1.1254277808540312	0.17047348145076407	0.05818461773983032	0.24186413073929722	1.2351918145543281	0.6164285341889995	0.8885510176771625	-0.17047348145076407	0.05818461773983032	0.16815315756160662	1.2351918145543281	0.7742949731384816	downregulated set
Q9BXA6	TSSK6	163	49839	94	30754	1029	293548	0.9329882480128942	-0.1000691859864248	0.8051607468582408	1	0.09411740596222566	0	0.8719354069438464	-0.19770683090969543	0.9087253446924204	0.9999998612414573	0.04156735914175193	6.026207357337329e-8	0.9329882480128942	-0.1000691859864248	0.8051607468582408	0.9999998612414573	0.09411740596222566	6.026207357337329e-8	upregulated set
Q9BXA7	TSSK1B	116	49839	86	30754	870	293548	0.7853242993986512	-0.34863955742000924	0.9946838185905564	1	0.0023149470567571133	0	0.9435297439061153	-0.08386009671244063	0.7118234385526547	0.9999998612414573	0.14762771587348839	6.026207357337329e-8	1.0598500009762317	0.08386009671244063	0.7118234385526547	0.9848516067646319	0.14762771587348839	0.006629202211301701	downregulated set
Q9BXM7	PINK1	236	49839	128	30754	1574	293548	0.8831396285851579	-0.17928654201689823	0.966370288183821	1	0.014856431243823682	0	0.7761865837313281	-0.3655245983158673	0.9980325215502625	0.9999998612414573	8.553067089208523e-4	6.026207357337329e-8	0.8831396285851579	-0.17928654201689823	0.966370288183821	0.9999998612414573	0.014856431243823682	6.026207357337329e-8	upregulated set
Q9BYP7	WNK3	100	49839	87	30754	871	293548	0.6762272532058184	-0.5644199342127466	0.9999585433542733	1	1.800476568851842e-5	0	0.9534059462734213	-0.06883747154352	0.6799215171545012	0.9999998612414573	0.16754121469645872	6.026207357337329e-8	1.048871159141288	0.06883747154352	0.6799215171545012	0.9718177703255153	0.16754121469645872	0.012415163840874028	downregulated set
Q9BYT3	STK33	137	49839	107	30754	1020	293548	0.7910987056625072	-0.3380703833932738	0.996348992019529	1	0.0015885142261462717	0	1.0012928742171103	0.001864018510260432	0.5097989253634052	0.9999998612414573	0.29260108434190835	6.026207357337329e-8	0.9987087951483514	-0.001864018510260432	0.5097989253634052	0.8349679696492528	0.29260108434190835	0.07833018424261717	downregulated set
Q9BZL6	PRKD2	109	49839	101	30754	736	293548	0.872305293582047	-0.19709495019109807	0.9178993071772898	1	0.037204957944481046	0	1.309846129855617	0.38939734555479244	0.007868613685844197	0.07594598874494209	2.1041017761062455	1.1194951594172828	0.7634484518500115	-0.38939734555479244	0.007868613685844197	0.03612409010319381	2.1041017761062455	1.4422030831458093	downregulated set
Q9H093	NUAK2	86	49839	92	30754	620	293548	0.8169903789477083	-0.2916090058997052	0.9673409760975094	1	0.014420415332077798	0	1.4163500388168957	0.5021778592464645	0.0016505998828095616	0.0294195155583116	2.7823581900610135	1.5313644829369824	0.7060401543359431	-0.5021778592464645	0.0016505998828095616	0.009093304808932674	2.7823581900610135	2.0412782510529524	downregulated set
Q9H0K1	SIK2	111	49839	73	30754	752	293548	0.8694090511724681	-0.20189297970193462	0.9246581091137471	1	0.03401881728507404	0	0.9265751641889508	-0.11002008182508269	0.7493127759886242	0.9999998612414573	0.1253368624985785	6.026207357337329e-8	1.0792432590995673	0.11002008182508269	0.7493127759886242	0.9999998612414573	0.1253368624985785	6.026207357337329e-8	downregulated set
Q9H1R3	MYLK2	83	49839	89	30754	812	293548	0.6020510493723851	-0.7320422730952969	0.9999990045086208	1	4.323366279706794e-7	0	1.046205096532146	0.0651657031573593	0.359298247774547	0.8572233785487224	0.4445449007572232	0.06690599321087504	0.9558355271970075	-0.0651657031573593	0.359298247774547	0.676194838979427	0.4445449007572232	0.1699281482867679	downregulated set
Q9H2G2	SLK	113	49839	88	30754	861	293548	0.7730109407223026	-0.3714392615728027	0.9964581677779683	1	0.0015409286589607011	0	0.9755664134824894	-0.03568800458469515	0.6034710298176015	0.9999998612414573	0.21934357377267338	6.026207357337329e-8	1.025045538858077	0.03568800458469515	0.6034710298176015	0.9052065447264022	0.21934357377267338	0.043252314716992174	downregulated set
Q9H2K8	TAOK3	109	49839	67	30754	735	293548	0.8734927491143861	-0.1951323675439936	0.9157874721038057	1	0.03820530187995465	0	0.8700801245183054	-0.2007798319460614	0.8762553040717589	0.9999998612414573	0.05736934018405842	6.026207357337329e-8	0.8734927491143861	-0.1951323675439936	0.9157874721038057	0.9999998612414573	0.03820530187995465	6.026207357337329e-8	upregulated set
Q9H2X6	HIPK2	134	49839	115	30754	1141	293548	0.6917193173743649	-0.5317413483232968	0.9999899155572055	1	4.3796399418669496e-6	0	0.9620313074353253	-0.05584425042765695	0.6673810594216402	0.9999998612414573	0.17562612298148145	6.026207357337329e-8	1.039467210964158	0.05584425042765695	0.6673810594216402	0.9629355285940808	0.17562612298148145	0.016402789213095684	downregulated set
Q9H422	HIPK3	131	49839	125	30754	1147	293548	0.6726958284571047	-0.571973783177004	0.9999974033682346	1	1.1277043113578512e-6	0	1.0402273814706802	0.0568989190052647	0.3516385135723592	0.8456069016859113	0.45390356444029756	0.0728314810555555	0.9613282805401581	-0.0568989190052647	0.3516385135723592	0.6659154350776553	0.45390356444029756	0.1765809185939173	downregulated set
Q9H4A3	WNK1	80	49839	80	30754	593	293548	0.7945944971385183	-0.3317092926247792	0.9788234825209103	1	0.009295620228585407	0	1.2876921097881062	0.3647876829080863	0.02227829519462058	0.1472787632303612	1.6521180458096496	0.8318598714655079	0.7765831539998743	-0.3647876829080863	0.02227829519462058	0.08544713220215235	1.6521180458096496	1.068302508597786	downregulated set
Q9H4B4	PLK3	378	49839	105	30754	1003	293548	2.219729518469006	1.1503838900269996	4.545347486548882e-35	8.607751802651946e-34	34.3424329098629	33.065110264016525	0.9992309621283413	-0.001109913961356202	0.5179791075816979	0.9999998612414573	0.2856877569438914	6.026207357337329e-8	2.219729518469006	1.1503838900269996	4.545347486548882e-35	8.607751802651946e-34	34.3424329098629	33.065110264016525	upregulated set
Q9HAZ1	CLK4	131	49839	122	30754	1083	293548	0.7124485005278612	-0.48914236243254605	0.9999430636456955	1	2.472784845757582e-5	0	1.075277926455289	0.10470960055516448	0.2370818802693906	0.6530528156511395	0.6251016370792879	0.185051693735208	0.9299921214755643	-0.10470960055516448	0.2370818802693906	0.5094738278129457	0.6251016370792879	0.29287812123236284	downregulated set
Q9HBH9	MKNK2	77	49839	85	30754	607	293548	0.7471580672636344	-0.4205146059109677	0.9945226647270977	1	0.0023853150496000695	0	1.3366131192399957	0.4185819398335997	0.008915567556446614	0.08186112029100981	2.0498510048400327	1.0869223162156152	0.7481596473993944	-0.4185819398335997	0.008915567556446614	0.04031965626273618	2.0498510048400327	1.394483179038554	downregulated set
Q9HC98	NEK6	238	49839	121	30754	1340	293548	1.0461296368685327	0.06506164209983194	0.2712479378261369	1	0.5666335548729398	0	0.8618891104792734	-0.21442582888225858	0.9483660587752885	0.9999998612414573	0.02302399745046368	6.026207357337329e-8	1.0461296368685327	0.06506164209983194	0.2712479378261369	0.5629323641186266	0.5666335548729398	0.24954378215507186	upregulated set
Q9HCP0	CSNK1G1	225	49839	115	30754	1116	293548	1.1874664839297184	0.24788679415873183	0.011496989188466235	0.08101366800244812	1.939415877040602	1.0914417041178834	0.9835831447408072	-0.02388108261217584	0.5811854541274505	0.9999998612414573	0.23568526373264514	6.026207357337329e-8	1.1874664839297184	0.24788679415873183	0.011496989188466235	0.04976553891578955	1.939415877040602	1.3030712885525537	upregulated set
Q9NQU5	PAK6	85	49839	87	30754	826	293548	0.6061081302138619	-0.7223529001869745	0.9999989357118786	1	4.622147042486913e-7	0	1.005348898586924	0.00769626449715336	0.49763968001344894	0.9999998612414573	0.3030849978433169	6.026207357337329e-8	0.9946795599075683	-0.00769626449715336	0.49763968001344894	0.8239607816616122	0.3030849978433169	0.08409345907144129	downregulated set
Q9NR20	DYRK4	200	49839	134	30754	1426	293548	0.8260771848990515	-0.27565150807470895	0.9955296340794457	1	0.0019458077353890367	0	0.8969308440779278	-0.1569313413504438	0.8947105179484527	0.9999998612414573	0.04831745719104108	6.026207357337329e-8	1.1149131581354306	0.1569313413504438	0.8947105179484527	0.9999998612414573	0.04831745719104108	6.026207357337329e-8	downregulated set
Q9NRH2	SNRK	96	49839	61	30754	674	293548	0.838921738283722	-0.2533918647422863	0.9539951683677039	1	0.020453824831081453	0	0.8638557154963405	-0.21113772685123264	0.8777841464356658	0.9999998612414573	0.056612267165782514	6.026207357337329e-8	1.157600722043537	0.21113772685123264	0.8777841464356658	0.9999998612414573	0.056612267165782514	6.026207357337329e-8	downregulated set
Q9NRM7	LATS2	194	49839	150	30754	986	293548	1.158844580637634	0.21268709112559506	0.034952158617569146	0.211810081222469	1.4565259974075888	0.6740533732413028	1.4520730397667703	0.5381140232090672	2.8615831068613947e-5	0.0017341193627580052	4.5433936366760195	2.760921012509733	0.6886705920527375	-0.5381140232090672	2.8615831068613947e-5	2.1147797106804944e-4	4.5433936366760195	3.6747348648934497	downregulated set
Q9NSY1	BMP2K	252	49839	176	30754	1619	293548	0.9167571853867009	-0.12538842630805902	0.9064222996309307	1	0.04266941858206951	0	1.0376407433846058	0.0533070338203003	0.33266504734139574	0.8164600915985792	0.47799282745756555	0.08806503863350283	0.9637246863863228	-0.0533070338203003	0.33266504734139574	0.6379589199015374	0.47799282745756555	0.19520728590968314	downregulated set
Q9NWZ3	IRAK4	135	49839	145	30754	1229	293548	0.6469830401042926	-0.6282002007192357	0.9999998426963583	1	6.831610893288275e-8	0	1.1261284404607317	0.1713713832335383	0.09740752055378828	0.3483167285011393	1.0114075112022527	0.45802566731244054	0.8879981750490833	-0.1713713832335383	0.09740752055378828	0.25443516144653316	1.0114075112022527	0.5944228719268663	downregulated set
Q9NY57	STK32B	165	49839	105	30754	989	293548	0.98264595338376	-0.02525638666688495	0.5949949128577232	1	0.22548674742651623	0	1.0133770296420594	0.019171032574759106	0.4636146943660381	0.9687948440890313	0.33384280743460654	0.013768181167276405	0.9867995531270485	-0.019171032574759106	0.4636146943660381	0.789186811196121	0.33384280743460654	0.10282018124119549	downregulated set
Q9NYL2	MAP3K20	114	49839	69	30754	739	293548	0.908572429502115	-0.13832656719913766	0.8415276972920807	1	0.07493158547168696	0	0.8912059903201845	-0.16616916497402845	0.8349795638205675	0.9999998612414573	0.0783241537721702	6.026207357337329e-8	0.908572429502115	-0.13832656719913766	0.8415276972920807	0.9999998612414573	0.07493158547168696	6.026207357337329e-8	upregulated set
Q9NYV4	CDK12	142	49839	103	30754	1274	293548	0.6564926575425758	-0.6071492193155081	0.9999997840092096	1	9.380361852748515e-8	0	0.7717253280286476	-0.37384063910680454	0.9960535652936015	0.9999998612414573	0.0017173056667579268	6.026207357337329e-8	1.2957978229825295	0.37384063910680454	0.9960535652936015	0.9999998612414573	0.0017173056667579268	6.026207357337329e-8	downregulated set
Q9NYY3	PLK2	456	49839	109	30754	1048	293548	2.5627507508003515	1.3576931711498472	1.0143220714341838e-54	3.4148843071617516e-53	53.99382412425549	52.46662400519251	0.9927564562313197	-0.010488256772853824	0.5434170163363229	0.9999998612414573	0.26486676638691575	6.026207357337329e-8	2.5627507508003515	1.3576931711498472	1.0143220714341838e-54	3.4148843071617516e-53	53.99382412425549	52.46662400519251	upregulated set
Q9NZJ5	EIF2AK3	243	49839	131	30754	1280	293548	1.1181281318680005	0.16108552326017306	0.06114858675318294	0.35630811127335443	1.2136135757885582	0.4481742909210523	0.9768742500580042	-0.03375523432517015	0.6136686212483564	0.9999998612414573	0.21206608295216522	6.026207357337329e-8	1.1181281318680005	0.16108552326017306	0.06114858675318294	0.1747926583605135	1.2136135757885582	0.7574768125510234	upregulated set
Q9P0L2	MARK1	190	49839	87	30754	1044	293548	1.0719396549470925	0.10022369128165382	0.20004330393939487	0.9936577228465024	0.6988759812049621	0.0027631877134241165	0.795394523422999	-0.3302574661836158	0.9844287075679112	0.9999998612414573	0.006815730039791842	6.026207357337329e-8	1.0719396549470925	0.10022369128165382	0.20004330393939487	0.44874770092276534	0.6988759812049621	0.34799776343672023	upregulated set
Q9P1W9	PIM2	79	49839	98	30754	552	293548	0.8429450613879965	-0.24648948773648552	0.9325156578809306	1	0.030343867214507388	0	1.6945792705797489	0.7609271261092224	3.823129204794123e-6	5.877851058901812e-4	5.41758102450754	3.230781422876641	0.5901169790999983	-0.7609271261092224	3.823129204794123e-6	3.177216788595575e-5	5.41758102450754	4.4979531512796544	downregulated set
Q9P286	PAK5	68	49839	70	30754	681	293548	0.5881297241777416	-0.7657936884886077	0.9999970484846833	1	1.2818287069682445e-6	0	0.9811340171751158	-0.0274778812681581	0.5784049968161443	0.9999998612414573	0.23776796384577856	6.026207357337329e-8	1.019228752132357	0.0274778812681581	0.5784049968161443	0.8914841302859599	0.23776796384577856	0.04988638349320496	downregulated set
Q9P289	STK26	72	49839	62	30754	627	293548	0.6763566572212418	-0.5641438840092025	0.9995985790989059	1	1.7436988246540745e-4	0	0.9438447744037629	-0.08337848277043113	0.6863412838963512	0.9999998612414573	0.16345987721433503	6.026207357337329e-8	1.0594962509928723	0.08337848277043113	0.6863412838963512	0.972639492431822	0.16345987721433503	0.012048100594479914	downregulated set
Q9P2K8	EIF2AK4	248	49839	115	30754	1245	293548	1.173232495463198	0.23048893562990683	0.013047972993441128	0.08985308675028778	1.8844569508650546	1.046466998848937	0.8816598348483217	-0.18170595751452076	0.9111022928903791	0.9999998612414573	0.04043286041027095	6.026207357337329e-8	1.173232495463198	0.23048893562990683	0.013047972993441128	0.054910219680731405	1.8844569508650546	1.260346818794018	upregulated set
Q9UBE8	NLK	147	49839	116	30754	1368	293548	0.6329105583540073	-0.6599264595881201	0.9999999907293826	1	4.026177992748459e-9	0	0.8093514370908609	-0.3051618082349392	0.9887905982517626	0.9999998612414573	0.004895671651286419	6.026207357337329e-8	1.2355572056490167	0.3051618082349392	0.9887905982517626	0.9999998612414573	0.004895671651286419	6.026207357337329e-8	downregulated set
Q9UBS0	RPS6KB2	60	49839	73	30754	463	293548	0.7632743034920192	-0.3897264727295399	0.9815816915221172	1	0.00807355067333999	0	1.504927329388819	0.5896938231566411	0.0011929140960504185	0.023436327196872525	2.9233908295522397	1.630110447394155	0.664483912592723	-0.5896938231566411	0.0011929140960504185	0.0068198673793071094	2.9233908295522397	2.1662240706507236	downregulated set
Q9UEE5	STK17A	117	49839	73	30754	830	293548	0.8302672520645388	-0.2683522991896525	0.9751451994065743	1	0.010930712910649253	0	0.8394864145855897	-0.25242111667989625	0.9345504040447011	0.9999998612414573	0.029397270413393472	6.026207357337329e-8	1.1912045062618999	0.25242111667989625	0.9345504040447011	0.9999998612414573	0.029397270413393472	6.026207357337329e-8	downregulated set
Q9UEW8	STK39	163	49839	104	30754	1122	293548	0.8556761510124146	-0.22486321383461327	0.9728257362538884	1	0.011964948592309494	0	0.8847352519354076	-0.1766822869929877	0.8943529161346295	0.9999998612414573	0.04849107260743337	6.026207357337329e-8	1.1302816269753515	0.1766822869929877	0.8943529161346295	0.9999998612414573	0.04849107260743337	6.026207357337329e-8	downregulated set
Q9UHD2	TBK1	169	49839	81	30754	1104	293548	0.9016022028067241	-0.14943705456084116	0.9029624282382296	1	0.04433032006111495	0	0.7003328754923036	-0.5138872818685014	0.999506471308144	0.9999998612414573	2.1438969561968002e-4	6.026207357337329e-8	0.9016022028067241	-0.14943705456084116	0.9029624282382296	0.9999998612414573	0.04433032006111495	6.026207357337329e-8	upregulated set
Q9UIK4	DAPK2	62	49839	56	30754	501	293548	0.7288942125847178	-0.4562186494078393	0.9937029890016844	1	0.002743403845001336	0	1.0669344873016964	0.0934715934569643	0.34331796899874223	0.8322027568529511	0.46430346533984235	0.07977084984559381	0.93726466985712	-0.0934715934569643	0.34331796899874223	0.6542474503560937	0.46430346533984235	0.18425796115798884	downregulated set
Q9UK32	RPS6KA6	65	49839	76	30754	486	293548	0.787748112515884	-0.34419370241031866	0.9719202254289567	1	0.01236938021550288	0	1.492626195091368	0.5778529102747019	0.001173737034789228	0.023436327196872525	2.9304291919574355	1.630110447394155	0.6699601033993559	-0.5778529102747019	0.001173737034789228	0.0068198673793071094	2.9304291919574355	2.1662240706507236	downregulated set
Q9UKE5	TNIK	73	49839	62	30754	761	293548	0.5650015968695872	-0.8236731498505481	0.9999998120725204	1	8.161587504762937e-8	0	0.7776227133162538	-0.36285773614151257	0.9782176620697791	0.9999998612414573	0.009564500101736597	6.026207357337329e-8	1.2859706678774787	0.36285773614151257	0.9782176620697791	0.9999998612414573	0.009564500101736597	6.026207357337329e-8	downregulated set
Q9UKI8	TLK1	318	49839	120	30754	1277	293548	1.4667099637894794	0.5525836118622225	2.6796030691253185e-9	2.619095903048295e-8	8.57192953345467	7.581848598786637	0.8969414038291196	-0.15691435630516493	0.8826862969218079	0.9999998612414573	0.05419361547388001	6.026207357337329e-8	1.4667099637894794	0.5525836118622225	2.6796030691253185e-9	2.619095903048295e-8	8.57192953345467	7.581848598786637	upregulated set
